antibody,ab_group,mean_escape,time,umap_x,umap_y,kmeans_cluster,custom_cluster
XGv-040,A,0.9671052631578947,2.2000000000000006,13.368828,1.9739673,14,3
XGv-040,A,0.9939759036144579,2.3000000000000007,13.368828,1.9739673,14,3
XGv-040,A,1.0,2.400000000000001,13.368828,1.9739673,14,3
XGv-040,A,0.9984725352112676,2.500000000000001,13.368828,1.9739673,14,3
XGv-040,A,0.98371484375,2.600000000000001,13.368828,1.9739673,14,3
XGv-040,A,0.9859155405405406,2.700000000000001,13.368828,1.9739673,14,3
XGv-040,A,0.9984725352112676,2.800000000000001,13.368828,1.9739673,14,3
XGv-040,A,0.9972083333333333,2.9000000000000012,13.368828,1.9739673,14,3
XGv-040,A,0.9972778688524591,3.0000000000000013,13.368828,1.9739673,14,3
XGv-040,A,0.9987841059602648,3.1000000000000014,13.368828,1.9739673,14,3
XGv-040,A,0.9984826446280992,3.2000000000000015,13.368828,1.9739673,14,3
XGv-040,A,0.9982,3.3000000000000016,13.368828,1.9739673,14,3
XGv-040,A,0.9985073170731708,3.4000000000000017,13.368828,1.9739673,14,3
XGv-040,A,0.99904375,3.5000000000000018,13.368828,1.9739673,14,3
XGv-047,D1,0.0,0.1,3.407423,-0.99208146,13,6
XGv-047,D1,0.0,0.2,3.407423,-0.99208146,13,6
XGv-047,D1,0.0,0.30000000000000004,3.407423,-0.99208146,13,6
XGv-047,D1,0.00037222672064777325,0.4,3.407423,-0.99208146,13,6
XGv-047,D1,0.0014507142857142856,0.5,3.407423,-0.99208146,13,6
XGv-047,D1,0.002897590361445783,0.6,3.407423,-0.99208146,13,6
XGv-047,D1,0.006189208633093525,0.7,3.407423,-0.99208146,13,6
XGv-047,D1,0.008391418439716311,0.7999999999999999,3.407423,-0.99208146,13,6
XGv-047,D1,0.010933672566371682,0.8999999999999999,3.407423,-0.99208146,13,6
XGv-047,D1,0.016478129032258065,0.9999999999999999,3.407423,-0.99208146,13,6
XGv-047,D1,0.031455476190476186,1.0999999999999999,3.407423,-0.99208146,13,6
XGv-047,D1,0.06725227272727273,1.2,3.407423,-0.99208146,13,6
XGv-047,D1,0.1050032319391635,1.3,3.407423,-0.99208146,13,6
XGv-047,D1,0.15622640350877193,1.4000000000000001,3.407423,-0.99208146,13,6
XGv-047,D1,0.2008929605263158,1.5000000000000002,3.407423,-0.99208146,13,6
XGv-047,D1,0.22704046153846155,1.6000000000000003,3.407423,-0.99208146,13,6
XGv-047,D1,0.22869723529411765,1.7000000000000004,3.407423,-0.99208146,13,6
XGv-047,D1,0.22065986013986016,1.8000000000000005,3.407423,-0.99208146,13,6
XGv-047,D1,0.2305679220779221,1.9000000000000006,3.407423,-0.99208146,13,6
XGv-047,D1,0.256275,2.0000000000000004,3.407423,-0.99208146,13,6
XGv-047,D1,0.26495936651583707,2.1000000000000005,3.407423,-0.99208146,13,6
XGv-047,D1,0.19505480263157893,2.2000000000000006,3.407423,-0.99208146,13,6
XGv-047,D1,0.1382544578313253,2.3000000000000007,3.407423,-0.99208146,13,6
XGv-047,D1,0.19149219512195123,2.400000000000001,3.407423,-0.99208146,13,6
XGv-047,D1,0.28266964788732396,2.500000000000001,3.407423,-0.99208146,13,6
XGv-047,D1,0.317299921875,2.600000000000001,3.407423,-0.99208146,13,6
XGv-047,D1,0.4215033108108108,2.700000000000001,3.407423,-0.99208146,13,6
XGv-047,D1,0.5392680281690141,2.800000000000001,3.407423,-0.99208146,13,6
XGv-047,D1,0.61710875,2.9000000000000012,3.407423,-0.99208146,13,6
XGv-047,D1,0.6599100819672131,3.0000000000000013,3.407423,-0.99208146,13,6
XGv-047,D1,0.7440298675496689,3.1000000000000014,3.407423,-0.99208146,13,6
XGv-047,D1,0.8196980165289256,3.2000000000000015,3.407423,-0.99208146,13,6
XGv-047,D1,0.8249916666666667,3.3000000000000016,3.407423,-0.99208146,13,6
XGv-047,D1,0.8376803658536586,3.4000000000000017,3.407423,-0.99208146,13,6
XGv-047,D1,0.8596384375,3.5000000000000018,3.407423,-0.99208146,13,6
XGv-050,B,0.0,0.1,-3.6445959,11.751891,3,9
XGv-050,B,0.0,0.2,-3.6445959,11.751891,3,9
XGv-050,B,0.000852233676975945,0.30000000000000004,-3.6445959,11.751891,3,9
XGv-050,B,0.0010040485829959514,0.4,-3.6445959,11.751891,3,9
XGv-050,B,0.0,0.5,-3.6445959,11.751891,3,9
XGv-050,B,0.00015855421686746988,0.6,-3.6445959,11.751891,3,9
XGv-050,B,0.00039712230215827336,0.7,-3.6445959,11.751891,3,9
XGv-050,B,0.006304113475177305,0.7999999999999999,-3.6445959,11.751891,3,9
XGv-050,B,0.004828318584070796,0.8999999999999999,-3.6445959,11.751891,3,9
XGv-050,B,0.0017903870967741933,0.9999999999999999,-3.6445959,11.751891,3,9
XGv-050,B,0.0017471428571428573,1.0999999999999999,-3.6445959,11.751891,3,9
XGv-050,B,0.0021147107438016528,1.2,-3.6445959,11.751891,3,9
XGv-050,B,0.005483193916349809,1.3,-3.6445959,11.751891,3,9
XGv-050,B,0.012429005847953215,1.4000000000000001,-3.6445959,11.751891,3,9
XGv-050,B,0.016909802631578947,1.5000000000000002,-3.6445959,11.751891,3,9
XGv-050,B,0.018699897435897433,1.6000000000000003,-3.6445959,11.751891,3,9
XGv-050,B,0.019824823529411763,1.7000000000000004,-3.6445959,11.751891,3,9
XGv-050,B,0.02069748251748252,1.8000000000000005,-3.6445959,11.751891,3,9
XGv-050,B,0.026675194805194802,1.9000000000000006,-3.6445959,11.751891,3,9
XGv-050,B,0.04794143999999999,2.0000000000000004,-3.6445959,11.751891,3,9
XGv-050,B,0.06506877828054296,2.1000000000000005,-3.6445959,11.751891,3,9
XGv-050,B,0.0895026315789473,2.2000000000000006,-3.6445959,11.751891,3,9
XGv-050,B,0.13402915662650594,2.3000000000000007,-3.6445959,11.751891,3,9
XGv-050,B,0.25728743902439016,2.400000000000001,-3.6445959,11.751891,3,9
XGv-050,B,0.5722192957746479,2.500000000000001,-3.6445959,11.751891,3,9
XGv-050,B,0.8139821875,2.600000000000001,-3.6445959,11.751891,3,9
XGv-050,B,0.8156379729729729,2.700000000000001,-3.6445959,11.751891,3,9
XGv-050,B,0.8913578873239436,2.800000000000001,-3.6445959,11.751891,3,9
XGv-050,B,0.8958752777777776,2.9000000000000012,-3.6445959,11.751891,3,9
XGv-050,B,0.8995856557377049,3.0000000000000013,-3.6445959,11.751891,3,9
XGv-050,B,0.9241313907284767,3.1000000000000014,-3.6445959,11.751891,3,9
XGv-050,B,0.9407229752066115,3.2000000000000015,-3.6445959,11.751891,3,9
XGv-050,B,0.9675156862745098,3.3000000000000016,-3.6445959,11.751891,3,9
XGv-050,B,0.9850287804878047,3.4000000000000017,-3.6445959,11.751891,3,9
XGv-050,B,0.9869384375,3.5000000000000018,-3.6445959,11.751891,3,9
XGv-051,C,0.0,0.1,-1.3284664,4.8352904,7,5
XGv-051,C,0.0,0.2,-1.3284664,4.8352904,7,5
XGv-051,C,0.0,0.30000000000000004,-1.3284664,4.8352904,7,5
XGv-051,C,0.0,0.4,-1.3284664,4.8352904,7,5
XGv-051,C,0.0014959183673469388,0.5,-1.3284664,4.8352904,7,5
XGv-051,C,0.00441566265060241,0.6,-1.3284664,4.8352904,7,5
XGv-051,C,0.0052733812949640295,0.7,-1.3284664,4.8352904,7,5
XGv-051,C,0.009092198581560284,0.7999999999999999,-1.3284664,4.8352904,7,5
XGv-051,C,0.013387389380530973,0.8999999999999999,-1.3284664,4.8352904,7,5
XGv-051,C,0.014770967741935483,0.9999999999999999,-1.3284664,4.8352904,7,5
XGv-051,C,0.021834183673469388,1.0999999999999999,-1.3284664,4.8352904,7,5
XGv-051,C,0.03749462809917355,1.2,-1.3284664,4.8352904,7,5
XGv-051,C,0.039576425855513304,1.3,-1.3284664,4.8352904,7,5
XGv-051,C,0.022090526315789474,1.4000000000000001,-1.3284664,4.8352904,7,5
XGv-051,C,0.01501217105263158,1.5000000000000002,-1.3284664,4.8352904,7,5
XGv-051,C,0.015005128205128206,1.6000000000000003,-1.3284664,4.8352904,7,5
XGv-051,C,0.010661529411764707,1.7000000000000004,-1.3284664,4.8352904,7,5
XGv-051,C,0.019111888111888114,1.8000000000000005,-1.3284664,4.8352904,7,5
XGv-051,C,0.24121168831168832,1.9000000000000006,-1.3284664,4.8352904,7,5
XGv-051,C,0.6485864,2.0000000000000004,-1.3284664,4.8352904,7,5
XGv-051,C,0.8635393665158371,2.1000000000000005,-1.3284664,4.8352904,7,5
XGv-051,C,0.9606388157894736,2.2000000000000006,-1.3284664,4.8352904,7,5
XGv-051,C,0.9623114457831324,2.3000000000000007,-1.3284664,4.8352904,7,5
XGv-051,C,0.867590243902439,2.400000000000001,-1.3284664,4.8352904,7,5
XGv-051,C,0.6129232394366197,2.500000000000001,-1.3284664,4.8352904,7,5
XGv-051,C,0.34661875000000003,2.600000000000001,-1.3284664,4.8352904,7,5
XGv-051,C,0.3318472972972973,2.700000000000001,-1.3284664,4.8352904,7,5
XGv-051,C,0.3528478873239437,2.800000000000001,-1.3284664,4.8352904,7,5
XGv-051,C,0.3612425925925926,2.9000000000000012,-1.3284664,4.8352904,7,5
XGv-051,C,0.3582012295081967,3.0000000000000013,-1.3284664,4.8352904,7,5
XGv-051,C,0.35168543046357614,3.1000000000000014,-1.3284664,4.8352904,7,5
XGv-051,C,0.33044173553719014,3.2000000000000015,-1.3284664,4.8352904,7,5
XGv-051,C,0.3359004901960785,3.3000000000000016,-1.3284664,4.8352904,7,5
XGv-051,C,0.34602926829268293,3.4000000000000017,-1.3284664,4.8352904,7,5
XGv-051,C,0.34037656250000003,3.5000000000000018,-1.3284664,4.8352904,7,5
XGv-052,C,0.0,0.1,8.32806,7.0782685,16,4
XGv-052,C,0.00027711610486891384,0.2,8.32806,7.0782685,16,4
XGv-052,C,0.0002542611683848797,0.30000000000000004,8.32806,7.0782685,16,4
XGv-052,C,0.001531578947368421,0.4,8.32806,7.0782685,16,4
XGv-052,C,0.004395357142857143,0.5,8.32806,7.0782685,16,4
XGv-052,C,0.0070540963855421695,0.6,8.32806,7.0782685,16,4
XGv-052,C,0.013158561151079136,0.7,8.32806,7.0782685,16,4
XGv-052,C,0.020274609929078015,0.7999999999999999,8.32806,7.0782685,16,4
XGv-052,C,0.02029438053097345,0.8999999999999999,8.32806,7.0782685,16,4
XGv-052,C,0.021362935483870967,0.9999999999999999,8.32806,7.0782685,16,4
XGv-052,C,0.031968197278911564,1.0999999999999999,8.32806,7.0782685,16,4
XGv-052,C,0.05609954545454546,1.2,8.32806,7.0782685,16,4
XGv-052,C,0.06051665399239543,1.3,8.32806,7.0782685,16,4
XGv-052,C,0.032489385964912285,1.4000000000000001,8.32806,7.0782685,16,4
XGv-052,C,0.022889078947368423,1.5000000000000002,8.32806,7.0782685,16,4
XGv-052,C,0.025559487179487177,1.6000000000000003,8.32806,7.0782685,16,4
XGv-052,C,0.017994,1.7000000000000004,8.32806,7.0782685,16,4
XGv-052,C,0.023573916083916083,1.8000000000000005,8.32806,7.0782685,16,4
XGv-052,C,0.2425492207792208,1.9000000000000006,8.32806,7.0782685,16,4
XGv-052,C,0.65040556,2.0000000000000004,8.32806,7.0782685,16,4
XGv-052,C,0.8676334389140272,2.1000000000000005,8.32806,7.0782685,16,4
XGv-052,C,0.9659834210526315,2.2000000000000006,8.32806,7.0782685,16,4
XGv-052,C,0.975175421686747,2.3000000000000007,8.32806,7.0782685,16,4
XGv-052,C,0.9222224390243903,2.400000000000001,8.32806,7.0782685,16,4
XGv-052,C,0.7736414788732394,2.500000000000001,8.32806,7.0782685,16,4
XGv-052,C,0.6018821093750001,2.600000000000001,8.32806,7.0782685,16,4
XGv-052,C,0.6011641216216216,2.700000000000001,8.32806,7.0782685,16,4
XGv-052,C,0.6190802816901408,2.800000000000001,8.32806,7.0782685,16,4
XGv-052,C,0.618433287037037,2.9000000000000012,8.32806,7.0782685,16,4
XGv-052,C,0.629105368852459,3.0000000000000013,8.32806,7.0782685,16,4
XGv-052,C,0.662797284768212,3.1000000000000014,8.32806,7.0782685,16,4
XGv-052,C,0.6985768595041322,3.2000000000000015,8.32806,7.0782685,16,4
XGv-052,C,0.7111127450980392,3.3000000000000016,8.32806,7.0782685,16,4
XGv-052,C,0.7192000000000001,3.4000000000000017,8.32806,7.0782685,16,4
XGv-052,C,0.724185625,3.5000000000000018,8.32806,7.0782685,16,4
XGv-053,F2,0.0,0.1,-0.9214295,5.000999,7,5
XGv-053,F2,0.0,0.2,-0.9214295,5.000999,7,5
XGv-053,F2,0.00011529209621993128,0.30000000000000004,-0.9214295,5.000999,7,5
XGv-053,F2,0.00013582995951417007,0.4,-0.9214295,5.000999,7,5
XGv-053,F2,0.0010510204081632653,0.5,-0.9214295,5.000999,7,5
XGv-053,F2,0.0036578313253012047,0.6,-0.9214295,5.000999,7,5
XGv-053,F2,0.0062863309352517984,0.7,-0.9214295,5.000999,7,5
XGv-053,F2,0.00965886524822695,0.7999999999999999,-0.9214295,5.000999,7,5
XGv-053,F2,0.009417256637168142,0.8999999999999999,-0.9214295,5.000999,7,5
XGv-053,F2,0.009312903225806453,0.9999999999999999,-0.9214295,5.000999,7,5
XGv-053,F2,0.015950102040816327,1.0999999999999999,-0.9214295,5.000999,7,5
XGv-053,F2,0.02745797520661157,1.2,-0.9214295,5.000999,7,5
XGv-053,F2,0.028062813688212927,1.3,-0.9214295,5.000999,7,5
XGv-053,F2,0.016814970760233916,1.4000000000000001,-0.9214295,5.000999,7,5
XGv-053,F2,0.011670756578947368,1.5000000000000002,-0.9214295,5.000999,7,5
XGv-053,F2,0.010178,1.6000000000000003,-0.9214295,5.000999,7,5
XGv-053,F2,0.007270588235294117,1.7000000000000004,-0.9214295,5.000999,7,5
XGv-053,F2,0.010015104895104895,1.8000000000000005,-0.9214295,5.000999,7,5
XGv-053,F2,0.11017831168831169,1.9000000000000006,-0.9214295,5.000999,7,5
XGv-053,F2,0.29637756000000004,2.0000000000000004,-0.9214295,5.000999,7,5
XGv-053,F2,0.3974715384615385,2.1000000000000005,-0.9214295,5.000999,7,5
XGv-053,F2,0.4459918421052631,2.2000000000000006,-0.9214295,5.000999,7,5
XGv-053,F2,0.4574801204819277,2.3000000000000007,-0.9214295,5.000999,7,5
XGv-053,F2,0.4642728658536585,2.400000000000001,-0.9214295,5.000999,7,5
XGv-053,F2,0.4751597887323943,2.500000000000001,-0.9214295,5.000999,7,5
XGv-053,F2,0.4628928124999999,2.600000000000001,-0.9214295,5.000999,7,5
XGv-053,F2,0.462683581081081,2.700000000000001,-0.9214295,5.000999,7,5
XGv-053,F2,0.48367056338028164,2.800000000000001,-0.9214295,5.000999,7,5
XGv-053,F2,0.4828696296296296,2.9000000000000012,-0.9214295,5.000999,7,5
XGv-053,F2,0.48350475409836063,3.0000000000000013,-0.9214295,5.000999,7,5
XGv-053,F2,0.49426900662251655,3.1000000000000014,-0.9214295,5.000999,7,5
XGv-053,F2,0.5088823140495867,3.2000000000000015,-0.9214295,5.000999,7,5
XGv-053,F2,0.5192708823529412,3.3000000000000016,-0.9214295,5.000999,7,5
XGv-053,F2,0.5266735365853659,3.4000000000000017,-0.9214295,5.000999,7,5
XGv-053,F2,0.5330390625,3.5000000000000018,-0.9214295,5.000999,7,5
XGv-055,C,0.0,0.1,8.450209,7.2267036,16,4
XGv-055,C,0.0,0.2,8.450209,7.2267036,16,4
XGv-055,C,0.0,0.30000000000000004,8.450209,7.2267036,16,4
XGv-055,C,0.0,0.4,8.450209,7.2267036,16,4
XGv-055,C,0.0,0.5,8.450209,7.2267036,16,4
XGv-055,C,0.0019445783132530118,0.6,8.450209,7.2267036,16,4
XGv-055,C,0.003122302158273381,0.7,8.450209,7.2267036,16,4
XGv-055,C,0.004436170212765957,0.7999999999999999,8.450209,7.2267036,16,4
XGv-055,C,0.024107522123893804,0.8999999999999999,8.450209,7.2267036,16,4
XGv-055,C,0.02460516129032258,0.9999999999999999,8.450209,7.2267036,16,4
XGv-055,C,0.012518707482993196,1.0999999999999999,8.450209,7.2267036,16,4
XGv-055,C,0.010525206611570248,1.2,8.450209,7.2267036,16,4
XGv-055,C,0.013152091254752852,1.3,8.450209,7.2267036,16,4
XGv-055,C,0.014700584795321636,1.4000000000000001,8.450209,7.2267036,16,4
XGv-055,C,0.01697730263157895,1.5000000000000002,8.450209,7.2267036,16,4
XGv-055,C,0.017852820512820514,1.6000000000000003,8.450209,7.2267036,16,4
XGv-055,C,0.014523529411764704,1.7000000000000004,8.450209,7.2267036,16,4
XGv-055,C,0.018963636363636367,1.8000000000000005,8.450209,7.2267036,16,4
XGv-055,C,0.24025974025974026,1.9000000000000006,8.450209,7.2267036,16,4
XGv-055,C,0.6493804,2.0000000000000004,8.450209,7.2267036,16,4
XGv-055,C,0.864166515837104,2.1000000000000005,8.450209,7.2267036,16,4
XGv-055,C,0.9624078947368421,2.2000000000000006,8.450209,7.2267036,16,4
XGv-055,C,0.9792295180722891,2.3000000000000007,8.450209,7.2267036,16,4
XGv-055,C,0.9267365853658537,2.400000000000001,8.450209,7.2267036,16,4
XGv-055,C,0.791937323943662,2.500000000000001,8.450209,7.2267036,16,4
XGv-055,C,0.66582734375,2.600000000000001,8.450209,7.2267036,16,4
XGv-055,C,0.7677418918918919,2.700000000000001,8.450209,7.2267036,16,4
XGv-055,C,0.8815267605633803,2.800000000000001,8.450209,7.2267036,16,4
XGv-055,C,0.9417166666666666,2.9000000000000012,8.450209,7.2267036,16,4
XGv-055,C,0.9570040983606557,3.0000000000000013,8.450209,7.2267036,16,4
XGv-055,C,0.9768410596026489,3.1000000000000014,8.450209,7.2267036,16,4
XGv-055,C,1.0,3.2000000000000015,8.450209,7.2267036,16,4
XGv-055,C,1.0,3.3000000000000016,8.450209,7.2267036,16,4
XGv-055,C,1.0,3.4000000000000017,8.450209,7.2267036,16,4
XGv-055,C,1.0,3.5000000000000018,8.450209,7.2267036,16,4
XGv-056,F2,0.0005629629629629629,0.1,-3.8907146,2.7884176,10,5
XGv-056,F2,0.0,0.2,-3.8907146,2.7884176,10,5
XGv-056,F2,0.0,0.30000000000000004,-3.8907146,2.7884176,10,5
XGv-056,F2,0.0,0.4,-3.8907146,2.7884176,10,5
XGv-056,F2,0.0008197959183673469,0.5,-3.8907146,2.7884176,10,5
XGv-056,F2,0.002419879518072289,0.6,-3.8907146,2.7884176,10,5
XGv-056,F2,0.006858992805755395,0.7,-3.8907146,2.7884176,10,5
XGv-056,F2,0.006761702127659574,0.7999999999999999,-3.8907146,2.7884176,10,5
XGv-056,F2,0.003199380530973451,0.8999999999999999,-3.8907146,2.7884176,10,5
XGv-056,F2,0.005701548387096774,0.9999999999999999,-3.8907146,2.7884176,10,5
XGv-056,F2,0.012533877551020407,1.0999999999999999,-3.8907146,2.7884176,10,5
XGv-056,F2,0.02253074380165289,1.2,-3.8907146,2.7884176,10,5
XGv-056,F2,0.021688745247148287,1.3,-3.8907146,2.7884176,10,5
XGv-056,F2,0.014971929824561404,1.4000000000000001,-3.8907146,2.7884176,10,5
XGv-056,F2,0.01129361842105263,1.5000000000000002,-3.8907146,2.7884176,10,5
XGv-056,F2,0.007828,1.6000000000000003,-3.8907146,2.7884176,10,5
XGv-056,F2,0.005671058823529411,1.7000000000000004,-3.8907146,2.7884176,10,5
XGv-056,F2,0.003932727272727273,1.8000000000000005,-3.8907146,2.7884176,10,5
XGv-056,F2,0.019302467532467532,1.9000000000000006,-3.8907146,2.7884176,10,5
XGv-056,F2,0.08374396,2.0000000000000004,-3.8907146,2.7884176,10,5
XGv-056,F2,0.13346533936651583,2.1000000000000005,-3.8907146,2.7884176,10,5
XGv-056,F2,0.21756697368421052,2.2000000000000006,-3.8907146,2.7884176,10,5
XGv-056,F2,0.2756704819277109,2.3000000000000007,-3.8907146,2.7884176,10,5
XGv-056,F2,0.2898326829268293,2.400000000000001,-3.8907146,2.7884176,10,5
XGv-056,F2,0.290308661971831,2.500000000000001,-3.8907146,2.7884176,10,5
XGv-056,F2,0.29142289062500004,2.600000000000001,-3.8907146,2.7884176,10,5
XGv-056,F2,0.28965628378378383,2.700000000000001,-3.8907146,2.7884176,10,5
XGv-056,F2,0.29230830985915496,2.800000000000001,-3.8907146,2.7884176,10,5
XGv-056,F2,0.29509212962962966,2.9000000000000012,-3.8907146,2.7884176,10,5
XGv-056,F2,0.29526401639344263,3.0000000000000013,-3.8907146,2.7884176,10,5
XGv-056,F2,0.29336880794701986,3.1000000000000014,-3.8907146,2.7884176,10,5
XGv-056,F2,0.2903197520661157,3.2000000000000015,-3.8907146,2.7884176,10,5
XGv-056,F2,0.2915360784313725,3.3000000000000016,-3.8907146,2.7884176,10,5
XGv-056,F2,0.29510707317073176,3.4000000000000017,-3.8907146,2.7884176,10,5
XGv-056,F2,0.29659,3.5000000000000018,-3.8907146,2.7884176,10,5
XGv-057,F2,0.00235,0.1,5.629916,5.8504186,4,4
XGv-057,F2,0.0,0.2,5.629916,5.8504186,4,4
XGv-057,F2,0.0,0.30000000000000004,5.629916,5.8504186,4,4
XGv-057,F2,0.0,0.4,5.629916,5.8504186,4,4
XGv-057,F2,0.0019163265306122448,0.5,5.629916,5.8504186,4,4
XGv-057,F2,0.005656626506024096,0.6,5.629916,5.8504186,4,4
XGv-057,F2,0.011489928057553956,0.7,5.629916,5.8504186,4,4
XGv-057,F2,0.012188652482269503,0.7999999999999999,5.629916,5.8504186,4,4
XGv-057,F2,0.008553982300884956,0.8999999999999999,5.629916,5.8504186,4,4
XGv-057,F2,0.013719677419354839,0.9999999999999999,5.629916,5.8504186,4,4
XGv-057,F2,0.027150680272108842,1.0999999999999999,5.629916,5.8504186,4,4
XGv-057,F2,0.05005743801652892,1.2,5.629916,5.8504186,4,4
XGv-057,F2,0.05069885931558935,1.3,5.629916,5.8504186,4,4
XGv-057,F2,0.0313046783625731,1.4000000000000001,5.629916,5.8504186,4,4
XGv-057,F2,0.02224473684210526,1.5000000000000002,5.629916,5.8504186,4,4
XGv-057,F2,0.018298461538461538,1.6000000000000003,5.629916,5.8504186,4,4
XGv-057,F2,0.013256470588235295,1.7000000000000004,5.629916,5.8504186,4,4
XGv-057,F2,0.01101118881118881,1.8000000000000005,5.629916,5.8504186,4,4
XGv-057,F2,0.07635454545454544,1.9000000000000006,5.629916,5.8504186,4,4
XGv-057,F2,0.30317199999999994,2.0000000000000004,5.629916,5.8504186,4,4
XGv-057,F2,0.46996289592760176,2.1000000000000005,5.629916,5.8504186,4,4
XGv-057,F2,0.734367105263158,2.2000000000000006,5.629916,5.8504186,4,4
XGv-057,F2,0.9161771084337349,2.3000000000000007,5.629916,5.8504186,4,4
XGv-057,F2,0.9609756097560975,2.400000000000001,5.629916,5.8504186,4,4
XGv-057,F2,0.9612732394366197,2.500000000000001,5.629916,5.8504186,4,4
XGv-057,F2,0.9617890625000001,2.600000000000001,5.629916,5.8504186,4,4
XGv-057,F2,0.9544202702702702,2.700000000000001,5.629916,5.8504186,4,4
XGv-057,F2,0.9636957746478875,2.800000000000001,5.629916,5.8504186,4,4
XGv-057,F2,0.9772287037037037,2.9000000000000012,5.629916,5.8504186,4,4
XGv-057,F2,0.9779368852459016,3.0000000000000013,5.629916,5.8504186,4,4
XGv-057,F2,0.9690927152317881,3.1000000000000014,5.629916,5.8504186,4,4
XGv-057,F2,0.9499768595041324,3.2000000000000015,5.629916,5.8504186,4,4
XGv-057,F2,0.9537039215686275,3.3000000000000016,5.629916,5.8504186,4,4
XGv-057,F2,0.9756243902439024,3.4000000000000017,5.629916,5.8504186,4,4
XGv-057,F2,0.98136875,3.5000000000000018,5.629916,5.8504186,4,4
XGv-074,D2,0.0,0.1,1.6581694,1.7916889,17,7
XGv-074,D2,0.0,0.2,1.6581694,1.7916889,17,7
XGv-074,D2,0.0,0.30000000000000004,1.6581694,1.7916889,17,7
XGv-074,D2,0.0,0.4,1.6581694,1.7916889,17,7
XGv-074,D2,0.0,0.5,1.6581694,1.7916889,17,7
XGv-074,D2,0.0005437349397590361,0.6,1.6581694,1.7916889,17,7
XGv-074,D2,0.0006493525179856116,0.7,1.6581694,1.7916889,17,7
XGv-074,D2,0.007468368794326241,0.7999999999999999,1.6581694,1.7916889,17,7
XGv-074,D2,0.005297964601769912,0.8999999999999999,1.6581694,1.7916889,17,7
XGv-074,D2,0.0013209677419354837,0.9999999999999999,1.6581694,1.7916889,17,7
XGv-074,D2,0.0027764625850340134,1.0999999999999999,1.6581694,1.7916889,17,7
XGv-074,D2,0.004578512396694215,1.2,1.6581694,1.7916889,17,7
XGv-074,D2,0.004840152091254752,1.3,1.6581694,1.7916889,17,7
XGv-074,D2,0.0031964035087719295,1.4000000000000001,1.6581694,1.7916889,17,7
XGv-074,D2,0.006361151315789473,1.5000000000000002,1.6581694,1.7916889,17,7
XGv-074,D2,0.00937148717948718,1.6000000000000003,1.6581694,1.7916889,17,7
XGv-074,D2,0.013981529411764707,1.7000000000000004,1.6581694,1.7916889,17,7
XGv-074,D2,0.0288993006993007,1.8000000000000005,1.6581694,1.7916889,17,7
XGv-074,D2,0.24692545454545453,1.9000000000000006,1.6581694,1.7916889,17,7
XGv-074,D2,0.50993188,2.0000000000000004,1.6581694,1.7916889,17,7
XGv-074,D2,0.582980814479638,2.1000000000000005,1.6581694,1.7916889,17,7
XGv-074,D2,0.36148368421052635,2.2000000000000006,1.6581694,1.7916889,17,7
XGv-074,D2,0.14556572289156627,2.3000000000000007,1.6581694,1.7916889,17,7
XGv-074,D2,0.10022481707317073,2.400000000000001,1.6581694,1.7916889,17,7
XGv-074,D2,0.10248232394366197,2.500000000000001,1.6581694,1.7916889,17,7
XGv-074,D2,0.194191015625,2.600000000000001,1.6581694,1.7916889,17,7
XGv-074,D2,0.42832337837837836,2.700000000000001,1.6581694,1.7916889,17,7
XGv-074,D2,0.4181955633802817,2.800000000000001,1.6581694,1.7916889,17,7
XGv-074,D2,0.28919087962962964,2.9000000000000012,1.6581694,1.7916889,17,7
XGv-074,D2,0.3860769672131148,3.0000000000000013,1.6581694,1.7916889,17,7
XGv-074,D2,0.6740096688741721,3.1000000000000014,1.6581694,1.7916889,17,7
XGv-074,D2,0.9182926446280992,3.2000000000000015,1.6581694,1.7916889,17,7
XGv-074,D2,0.9463432352941177,3.3000000000000016,1.6581694,1.7916889,17,7
XGv-074,D2,0.9562223170731707,3.4000000000000017,1.6581694,1.7916889,17,7
XGv-074,D2,0.9862075,3.5000000000000018,1.6581694,1.7916889,17,7
XGv-094,E2.1,0.0,0.1,12.8984,4.2253017,2,3
XGv-094,E2.1,0.0,0.2,12.8984,4.2253017,2,3
XGv-094,E2.1,0.0,0.30000000000000004,12.8984,4.2253017,2,3
XGv-094,E2.1,0.0,0.4,12.8984,4.2253017,2,3
XGv-094,E2.1,0.01020408163265306,0.5,12.8984,4.2253017,2,3
XGv-094,E2.1,0.03171066265060241,0.6,12.8984,4.2253017,2,3
XGv-094,E2.1,0.039057338129496404,0.7,12.8984,4.2253017,2,3
XGv-094,E2.1,0.03744617021276596,0.7999999999999999,12.8984,4.2253017,2,3
XGv-094,E2.1,0.044196637168141595,0.8999999999999999,12.8984,4.2253017,2,3
XGv-094,E2.1,0.07605906451612902,0.9999999999999999,12.8984,4.2253017,2,3
XGv-094,E2.1,0.13928146258503402,1.0999999999999999,12.8984,4.2253017,2,3
XGv-094,E2.1,0.2641245041322314,1.2,12.8984,4.2253017,2,3
XGv-094,E2.1,0.29653110266159693,1.3,12.8984,4.2253017,2,3
XGv-094,E2.1,0.19377801169590644,1.4000000000000001,12.8984,4.2253017,2,3
XGv-094,E2.1,0.15734151315789474,1.5000000000000002,12.8984,4.2253017,2,3
XGv-094,E2.1,0.16800128205128204,1.6000000000000003,12.8984,4.2253017,2,3
